,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
13,1315.0696448,1.535983,0.108709,tensor(22243.5020),0.0,tensor(0.8680),174277.65000000002,2604839.0
14,3496.9252056000005,3.5438579999999997,0.217418,tensor(63173.1953),0.0,tensor(1.6184),337999.45,12382162.0
15,1691.8256536000001,1.991873,0.108709,tensor(24547.6699),0.0,tensor(0.8695),198851.85,3087434.0
16,2165.4692104000005,4.531308,0.217418,tensor(63173.1953),0.0,tensor(1.6184),330304.65,40656671.0
0,8815.3363136,0.50075,0.0,tensor(57738.2891),0.0,tensor(0.3604),631139.9,1608160.0
1,2708.9498320000002,0.8674189999999999,0.147336,tensor(32333.7188),0.0,tensor(0.6549),1488944.8,5112670.0
2,9087.791901600001,1.43495,0.294672,tensor(71976.2656),0.0,tensor(1.0399),3891235.6,17668630.0
3,4872.4682864,0.867574,0.147336,tensor(38655.9414),0.0,tensor(0.6676),1963663.4,6813940.0
4,9087.791901600001,1.43495,0.294672,tensor(71976.2656),0.0,tensor(1.0399),2990197.63,15517728.0
5,1307.6567720000003,0.864898,0.147336,tensor(23025.9688),0.0,tensor(0.6408),529760.46,2890676.0
6,4070.8376208000004,1.622215,0.294672,tensor(75866.9219),0.0,tensor(1.1570),1428649.53,12331091.0
7,2351.8314336000003,1.1163370000000001,0.147336,tensor(28844.6426),0.0,tensor(0.6508),759011.13,3888531.0
8,5847.716236,2.124124,0.294672,tensor(75866.9219),0.0,tensor(1.1570),1019719.14,11059742.0
9,579.5045824000001,1.101949,0.147336,tensor(9362.9355),0.0,tensor(0.6320),203924.94999999998,1502406.0
10,2037.3695664000002,2.205322,0.294672,tensor(52023.1875),0.0,tensor(1.2801),434262.04,5346489.0
11,822.5687800000001,1.345949,0.147336,tensor(12899.8506),0.0,tensor(0.6349),280211.3,1896088.0
12,1410.2665376,2.893721,0.294672,tensor(52023.1875),0.0,tensor(1.2801),443052.33999999997,5558415.0
13,854.0409768000001,1.598119,0.147336,tensor(14030.5059),0.0,tensor(0.6354),293265.88,2380260.0
14,3425.5275360000005,3.6858210000000002,0.294672,tensor(34001.3945),0.0,tensor(1.8628),506993.72,9542293.0
15,1097.1051744000001,1.841911,0.147336,tensor(19356.9062),0.0,tensor(0.6381),338903.23,2843853.0
16,10957.5265024,3.52287,0.294672,tensor(34001.3945),0.0,tensor(1.8628),447472.70999999996,37127826.0
0,15225.5205296,0.644148,0.0,tensor(59770.4727),0.0,tensor(0.5064),277459.0,1916630.0
1,4677.3926864000005,1.1203319999999999,0.0865889,tensor(42531.7656),0.0,tensor(0.9641),652636.0,6016810.0
2,15694.6123224,1.848243,0.1731778,tensor(84102.8594),0.0,tensor(1.5262),1598081.0999999999,19612130.0
3,8414.000779200001,1.1205019999999999,0.0865889,tensor(45685.9297),0.0,tensor(0.9719),851905.2,7888260.0
4,12222.786844000002,2.2309479999999997,0.1731778,tensor(84102.8594),0.0,tensor(1.5262),1189868.9,17131235.0
5,2258.8453976,1.439408,0.0865889,tensor(34025.8047),0.0,tensor(0.9605),318009.4,3319520.0
6,7027.273364000001,2.331106,0.1731778,tensor(63947.6055),0.0,tensor(1.5138),798512.9,13176145.0
