,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
2,17346.5125032,1.907857,0.1808546,tensor(85330.9531),0.0,tensor(1.5794),1837320.7000000002,12157830.0
3,9299.513952800002,1.157254,0.0904273,tensor(46910.9688),0.0,tensor(1.0092),1023598.7000000001,6755900.0
4,13509.245400800002,2.304524,0.1808546,tensor(85330.9531),0.0,tensor(1.5794),1522292.5000000002,10170069.0
5,2496.4474784000004,1.48543,0.0904273,tensor(36143.2461),0.0,tensor(0.9986),430540.6,2766688.0
6,7766.869988800001,2.4046600000000002,0.1808546,tensor(63881.7656),0.0,tensor(1.5685),859114.3999999999,7212539.0
7,4487.389052,1.485853,0.0904273,tensor(37143.5586),0.0,tensor(1.0016),493150.3,3063979.0
8,7766.869988800001,2.4046600000000002,0.1808546,tensor(63881.7656),0.0,tensor(1.5685),698896.38,6481503.0
9,1102.4372408000002,1.3093029999999999,0.0904273,tensor(15017.9453),0.0,tensor(0.9968),157045.68,1082209.0
10,2298.5107696000005,2.879123,0.1808546,tensor(38906.6094),0.0,tensor(1.5621),278241.3,2662444.0
11,1567.8876224,1.792326,0.0904273,tensor(21403.0273),0.0,tensor(0.9974),171965.8,1339359.0
12,2298.5107696000005,2.879123,0.1808546,tensor(38906.6094),0.0,tensor(1.5621),286325.6,2732160.0
13,1625.3698992000002,1.801566,0.0904273,tensor(22934.1523),0.0,tensor(0.9975),215217.44,1671118.0
14,3707.6068536000002,2.858345,0.1808546,tensor(49820.9531),0.0,tensor(1.5630),374483.54000000004,4216227.0
15,2089.5197768000003,2.125483,0.0904273,tensor(30230.5625),0.0,tensor(0.9981),229731.84,1762813.0
16,3061.3864160000003,3.377706,0.1808546,tensor(49820.9531),0.0,tensor(1.5630),748849.04,13280102.0
0,21635.964846400002,0.740111,0.0,tensor(61219.6445),0.0,tensor(0.5777),234718.6,2476650.0
1,6646.3557424,1.290212,0.103862,tensor(50123.7344),0.0,tensor(1.1434),700303.2,6964800.0
2,22302.2130456,2.125098,0.207724,tensor(91828.2344),0.0,tensor(1.7763),1491485.6,13927320.0
3,11956.0534736,1.290404,0.103862,tensor(53921.1797),0.0,tensor(1.1450),825896.6,7730050.0
4,17368.621071200003,2.5710889999999997,0.207724,tensor(91828.2344),0.0,tensor(1.7763),1192814.9000000001,11618420.0
5,3209.2537208000003,1.653761,0.103862,tensor(38635.4141),0.0,tensor(1.1406),337439.6,3153590.0
6,9985.659863200002,2.674939,0.207724,tensor(61845.3086),0.0,tensor(1.7722),695877.1,8035940.0
7,5769.035744000001,1.6541839999999999,0.103862,tensor(37967.4453),0.0,tensor(1.1425),397974.3,3533470.0
8,9985.659863200002,2.674939,0.207724,tensor(61845.3086),0.0,tensor(1.7722),546000.6,7141031.0
9,1416.899108,1.460121,0.103862,tensor(21033.0801),0.0,tensor(1.1388),124392.5,1226355.0
